Price,Adj Close,Close,High,Low,Open,Volume
Ticker,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD
Date,,,,,,
2022-04-10 00:00:00+00:00,42207.671875,42207.671875,43376.37890625,42021.20703125,42781.08984375,17654475582
2022-04-11 00:00:00+00:00,39521.90234375,39521.90234375,42424.58984375,39373.05859375,42201.0390625,33949912166
2022-04-12 00:00:00+00:00,40127.18359375,40127.18359375,40617.5859375,39388.328125,39533.71484375,30991500854
2022-04-13 00:00:00+00:00,41166.73046875,41166.73046875,41430.0546875,39712.74609375,40123.5703125,27691105228
2022-04-14 00:00:00+00:00,39935.515625,39935.515625,41451.48046875,39695.74609375,41160.21875,24342001973
2022-04-15 00:00:00+00:00,40553.46484375,40553.46484375,40617.72265625,39866.83203125,39939.40234375,21756855753
2022-04-16 00:00:00+00:00,40424.484375,40424.484375,40633.6796875,40078.42578125,40552.31640625,16833150693
2022-04-17 00:00:00+00:00,39716.953125,39716.953125,40570.7265625,39620.89453125,40417.77734375,19087633042
2022-04-18 00:00:00+00:00,40826.21484375,40826.21484375,40986.3203125,38696.19140625,39721.203125,33705182072
2022-04-19 00:00:00+00:00,41502.75,41502.75,41672.9609375,40618.6328125,40828.17578125,25303206547
2022-04-20 00:00:00+00:00,41374.37890625,41374.37890625,42126.30078125,40961.09765625,41501.74609375,27819532341
2022-04-21 00:00:00+00:00,40527.36328125,40527.36328125,42893.58203125,40063.828125,41371.515625,35372786395
2022-04-22 00:00:00+00:00,39740.3203125,39740.3203125,40777.7578125,39315.41796875,40525.86328125,28011716745
2022-04-23 00:00:00+00:00,39486.73046875,39486.73046875,39935.859375,39352.203125,39738.72265625,16138021249
2022-04-24 00:00:00+00:00,39469.29296875,39469.29296875,39845.92578125,39233.5390625,39478.375,17964398167
2022-04-25 00:00:00+00:00,40458.30859375,40458.30859375,40491.75390625,38338.37890625,39472.60546875,35445730570
2022-04-26 00:00:00+00:00,38117.4609375,38117.4609375,40713.890625,37884.984375,40448.421875,34569088416
2022-04-27 00:00:00+00:00,39241.12109375,39241.12109375,39397.91796875,37997.3125,38120.30078125,30981015184
2022-04-28 00:00:00+00:00,39773.828125,39773.828125,40269.46484375,38941.421875,39241.4296875,33903704907
2022-04-29 00:00:00+00:00,38609.82421875,38609.82421875,39887.26953125,38235.53515625,39768.6171875,30882994649
2022-04-30 00:00:00+00:00,37714.875,37714.875,38771.2109375,37697.94140625,38605.859375,23895713731
2022-05-01 00:00:00+00:00,38469.09375,38469.09375,38627.859375,37585.7890625,37713.265625,27002760110
2022-05-02 00:00:00+00:00,38529.328125,38529.328125,39074.97265625,38156.5625,38472.1875,32922642426
2022-05-03 00:00:00+00:00,37750.453125,37750.453125,38629.99609375,37585.62109375,38528.109375,27326943244
2022-05-04 00:00:00+00:00,39698.37109375,39698.37109375,39902.94921875,37732.05859375,37748.01171875,36754404490
2022-05-05 00:00:00+00:00,36575.140625,36575.140625,39789.28125,35856.515625,39695.74609375,43106256317
2022-05-06 00:00:00+00:00,36040.921875,36040.921875,36624.359375,35482.1328125,36573.18359375,37795577489
2022-05-07 00:00:00+00:00,35501.953125,35501.953125,36129.92578125,34940.82421875,36042.50390625,24375896406
2022-05-08 00:00:00+00:00,34059.265625,34059.265625,35502.94140625,33878.96484375,35502.94140625,36763041910
2022-05-09 00:00:00+00:00,30296.953125,30296.953125,34222.07421875,30296.953125,34060.015625,63355494961
2022-05-10 00:00:00+00:00,31022.90625,31022.90625,32596.30859375,29944.802734375,30273.654296875,59811038817
2022-05-11 00:00:00+00:00,28936.35546875,28936.35546875,32013.40234375,28170.4140625,31016.18359375,70388855818
2022-05-12 00:00:00+00:00,29047.751953125,29047.751953125,30032.439453125,26350.490234375,28936.734375,66989173272
2022-05-13 00:00:00+00:00,29283.103515625,29283.103515625,30924.802734375,28782.330078125,29030.91015625,42841124537
2022-05-14 00:00:00+00:00,30101.265625,30101.265625,30192.802734375,28702.91015625,29285.642578125,28579868620
2022-05-15 00:00:00+00:00,31305.11328125,31305.11328125,31308.19140625,29527.740234375,30098.5859375,25835372065
2022-05-16 00:00:00+00:00,29862.91796875,29862.91796875,31305.341796875,29251.884765625,31304.375,32613897286
2022-05-17 00:00:00+00:00,30425.857421875,30425.857421875,30694.490234375,29570.302734375,29862.408203125,29101473475
2022-05-18 00:00:00+00:00,28720.271484375,28720.271484375,30618.716796875,28720.271484375,30424.478515625,31285268319
2022-05-19 00:00:00+00:00,30314.333984375,30314.333984375,30430.751953125,28708.955078125,28720.359375,33773447707
2022-05-20 00:00:00+00:00,29200.740234375,29200.740234375,30664.9765625,28793.60546875,30311.119140625,30749382605
2022-05-21 00:00:00+00:00,29432.2265625,29432.2265625,29588.869140625,29027.39453125,29199.859375,17274840442
2022-05-22 00:00:00+00:00,30323.72265625,30323.72265625,30425.861328125,29275.18359375,29432.47265625,21631532270
2022-05-23 00:00:00+00:00,29098.91015625,29098.91015625,30590.5859375,28975.560546875,30309.396484375,31483454557
2022-05-24 00:00:00+00:00,29655.5859375,29655.5859375,29774.35546875,28786.58984375,29101.125,26616506245
2022-05-25 00:00:00+00:00,29562.361328125,29562.361328125,30157.78515625,29384.94921875,29653.134765625,27525063551
2022-05-26 00:00:00+00:00,29267.224609375,29267.224609375,29834.16015625,28261.90625,29564.77734375,36774325352
2022-05-27 00:00:00+00:00,28627.57421875,28627.57421875,29346.943359375,28326.61328125,29251.140625,36582005748
2022-05-28 00:00:00+00:00,28814.900390625,28814.900390625,28814.900390625,28554.56640625,28622.625,35519577634
2022-05-29 00:00:00+00:00,29445.95703125,29445.95703125,29498.009765625,28841.107421875,29019.8671875,18093886409
2022-05-30 00:00:00+00:00,31726.390625,31726.390625,31949.630859375,29303.572265625,29443.365234375,39277993274
2022-05-31 00:00:00+00:00,31792.310546875,31792.310546875,32249.86328125,31286.154296875,31723.865234375,33538210634
2022-06-01 00:00:00+00:00,29799.080078125,29799.080078125,31957.28515625,29501.587890625,31792.5546875,41135817341
2022-06-02 00:00:00+00:00,30467.48828125,30467.48828125,30604.734375,29652.705078125,29794.890625,29083562061
2022-06-03 00:00:00+00:00,29704.390625,29704.390625,30633.03515625,29375.689453125,30467.806640625,26175547452
2022-06-04 00:00:00+00:00,29832.9140625,29832.9140625,29930.564453125,29500.005859375,29706.138671875,16588370958
2022-06-05 00:00:00+00:00,29906.662109375,29906.662109375,30117.744140625,29574.44921875,29835.1171875,17264085441
2022-06-06 00:00:00+00:00,31370.671875,31370.671875,31693.291015625,29894.1875,29910.283203125,31947336829
2022-06-07 00:00:00+00:00,31155.478515625,31155.478515625,31489.68359375,29311.68359375,31371.7421875,40770974039
2022-06-08 00:00:00+00:00,30214.35546875,30214.35546875,31253.69140625,29944.404296875,31151.48046875,30242059107
2022-06-09 00:00:00+00:00,30111.998046875,30111.998046875,30609.310546875,30020.265625,30215.279296875,21692004719
2022-06-10 00:00:00+00:00,29083.8046875,29083.8046875,30245.80859375,28978.146484375,30110.330078125,29867476527
2022-06-11 00:00:00+00:00,28360.810546875,28360.810546875,29401.916015625,28236.212890625,29084.666015625,27246574439
2022-06-12 00:00:00+00:00,26762.6484375,26762.6484375,28502.685546875,26762.6484375,28373.513671875,34163220274
2022-06-13 00:00:00+00:00,22487.388671875,22487.388671875,26795.58984375,22141.2578125,26737.578125,68204556440
2022-06-14 00:00:00+00:00,22206.79296875,22206.79296875,23018.951171875,20950.818359375,22487.986328125,50913575242
2022-06-15 00:00:00+00:00,22572.83984375,22572.83984375,22642.671875,20178.376953125,22196.73046875,54912007015
2022-06-16 00:00:00+00:00,20381.650390625,20381.650390625,22868.921875,20265.2265625,22576.3046875,31183975654
2022-06-17 00:00:00+00:00,20471.482421875,20471.482421875,21243.3125,20326.51953125,20385.71875,27132421514
2022-06-18 00:00:00+00:00,19017.642578125,19017.642578125,20736.041015625,17708.623046875,20473.42578125,42009436760
2022-06-19 00:00:00+00:00,20553.271484375,20553.271484375,20683.822265625,18067.15234375,19010.90234375,35329942625
2022-06-20 00:00:00+00:00,20599.537109375,20599.537109375,20913.322265625,19689.169921875,20553.37109375,30818458597
2022-06-21 00:00:00+00:00,20710.59765625,20710.59765625,21620.62890625,20415.0625,20594.294921875,28970212744
2022-06-22 00:00:00+00:00,19987.029296875,19987.029296875,20835.75,19848.078125,20719.4140625,28574793478
2022-06-23 00:00:00+00:00,21085.876953125,21085.876953125,21135.76171875,19950.1171875,19986.607421875,26188097173
2022-06-24 00:00:00+00:00,21231.65625,21231.65625,21472.91796875,20777.51171875,21084.6484375,24957784918
2022-06-25 00:00:00+00:00,21502.337890625,21502.337890625,21520.9140625,20964.5859375,21233.609375,18372538715
2022-06-26 00:00:00+00:00,21027.294921875,21027.294921875,21783.724609375,21016.26953125,21496.494140625,18027170497
2022-06-27 00:00:00+00:00,20735.478515625,20735.478515625,21478.08984375,20620.19921875,21028.23828125,20965695707
2022-06-28 00:00:00+00:00,20280.634765625,20280.634765625,21164.423828125,20228.8125,20731.544921875,21381535161
2022-06-29 00:00:00+00:00,20104.0234375,20104.0234375,20364.15625,19937.791015625,20281.169921875,23552740328
2022-06-30 00:00:00+00:00,19784.7265625,19784.7265625,20141.16015625,18729.65625,20108.3125,26267239923
2022-07-01 00:00:00+00:00,19269.3671875,19269.3671875,20632.671875,19073.708984375,19820.470703125,30767551159
2022-07-02 00:00:00+00:00,19242.255859375,19242.255859375,19371.748046875,19027.08203125,19274.8359375,18100418740
2022-07-03 00:00:00+00:00,19297.076171875,19297.076171875,19558.26953125,18966.951171875,19242.095703125,16390821947
2022-07-04 00:00:00+00:00,20231.26171875,20231.26171875,20258.748046875,19063.06640625,19297.314453125,21594638208
2022-07-05 00:00:00+00:00,20190.115234375,20190.115234375,20635.466796875,19341.232421875,20225.353515625,26715546990
2022-07-06 00:00:00+00:00,20548.24609375,20548.24609375,20595.529296875,19823.51171875,20194.619140625,24598943708
2022-07-07 00:00:00+00:00,21637.587890625,21637.587890625,21771.81640625,20296.103515625,20547.814453125,25814972520
2022-07-08 00:00:00+00:00,21731.1171875,21731.1171875,22314.94140625,21257.453125,21637.154296875,49899834488
2022-07-09 00:00:00+00:00,21592.20703125,21592.20703125,21877.138671875,21445.95703125,21716.828125,29641127858
2022-07-10 00:00:00+00:00,20860.44921875,20860.44921875,21591.080078125,20727.123046875,21591.080078125,28688807249
2022-07-11 00:00:00+00:00,19970.556640625,19970.556640625,20856.353515625,19924.5390625,20856.353515625,24150249025
2022-07-12 00:00:00+00:00,19323.9140625,19323.9140625,20043.4453125,19308.53125,19970.474609375,25810220018
2022-07-13 00:00:00+00:00,20212.07421875,20212.07421875,20223.052734375,18999.953125,19325.97265625,33042430345
2022-07-14 00:00:00+00:00,20569.919921875,20569.919921875,20789.89453125,19689.2578125,20211.466796875,31158743333
2022-07-15 00:00:00+00:00,20836.328125,20836.328125,21138.244140625,20397.0,20573.15625,25905575359
2022-07-16 00:00:00+00:00,21190.31640625,21190.31640625,21514.404296875,20518.8984375,20834.103515625,24302954056
2022-07-17 00:00:00+00:00,20779.34375,20779.34375,21600.640625,20778.1796875,21195.041015625,22927802083
2022-07-18 00:00:00+00:00,22485.689453125,22485.689453125,22633.033203125,20781.912109375,20781.912109375,39974475562
2022-07-19 00:00:00+00:00,23389.43359375,23389.43359375,23666.962890625,21683.40625,22467.849609375,48765202697
2022-07-20 00:00:00+00:00,23231.732421875,23231.732421875,24196.818359375,23009.94921875,23393.19140625,42932549127
2022-07-21 00:00:00+00:00,23164.62890625,23164.62890625,23388.322265625,22431.1484375,23233.201171875,33631012204
2022-07-22 00:00:00+00:00,22714.978515625,22714.978515625,23671.927734375,22603.416015625,23163.751953125,31421555646
2022-07-23 00:00:00+00:00,22465.478515625,22465.478515625,22977.2109375,22002.91015625,22706.984375,24021799169
2022-07-24 00:00:00+00:00,22609.1640625,22609.1640625,22974.001953125,22306.83984375,22465.509765625,23565495303
2022-07-25 00:00:00+00:00,21361.701171875,21361.701171875,22649.12109375,21361.642578125,22607.15625,35574561406
2022-07-26 00:00:00+00:00,21239.75390625,21239.75390625,21361.12109375,20776.81640625,21361.12109375,28624673855
2022-07-27 00:00:00+00:00,22930.548828125,22930.548828125,22986.529296875,21070.806640625,21244.169921875,31758955233
2022-07-28 00:00:00+00:00,23843.88671875,23843.88671875,24110.470703125,22722.265625,22933.640625,40212386158
2022-07-29 00:00:00+00:00,23804.6328125,23804.6328125,24294.787109375,23481.173828125,23845.212890625,35887249746
2022-07-30 00:00:00+00:00,23656.20703125,23656.20703125,24572.580078125,23580.5078125,23796.818359375,28148218301
2022-07-31 00:00:00+00:00,23336.896484375,23336.896484375,24121.642578125,23275.703125,23652.0703125,23553591896
2022-08-01 00:00:00+00:00,23314.19921875,23314.19921875,23464.787109375,22890.796875,23336.71875,25849159141
2022-08-02 00:00:00+00:00,22978.1171875,22978.1171875,23415.041015625,22710.083984375,23308.43359375,28389250717
2022-08-03 00:00:00+00:00,22846.5078125,22846.5078125,23578.650390625,22747.8359375,22981.302734375,26288169966
2022-08-04 00:00:00+00:00,22630.95703125,22630.95703125,23198.009765625,22485.701171875,22848.21484375,25120229769
2022-08-05 00:00:00+00:00,23289.314453125,23289.314453125,23422.828125,22612.177734375,22626.833984375,28881249043
2022-08-06 00:00:00+00:00,22961.279296875,22961.279296875,23326.5625,22961.279296875,23291.423828125,15978259885
2022-08-07 00:00:00+00:00,23175.890625,23175.890625,23359.009765625,22894.556640625,22963.505859375,15886817043
2022-08-08 00:00:00+00:00,23809.486328125,23809.486328125,24203.689453125,23176.546875,23179.52734375,28575544847
2022-08-09 00:00:00+00:00,23164.318359375,23164.318359375,23898.615234375,22982.0,23811.484375,23555719219
2022-08-10 00:00:00+00:00,23947.642578125,23947.642578125,24127.4140625,22771.51953125,23162.8984375,32837431722
2022-08-11 00:00:00+00:00,23957.529296875,23957.529296875,24822.62890625,23900.99609375,23948.345703125,37127036580
2022-08-12 00:00:00+00:00,24402.818359375,24402.818359375,24412.56640625,23657.265625,23957.203125,27265804688
2022-08-13 00:00:00+00:00,24424.068359375,24424.068359375,24860.05078125,24346.115234375,24402.1875,22987346289
2022-08-14 00:00:00+00:00,24319.333984375,24319.333984375,24974.9140625,24206.259765625,24429.056640625,22994133555
2022-08-15 00:00:00+00:00,24136.97265625,24136.97265625,25135.58984375,23839.775390625,24318.31640625,35123501685
2022-08-16 00:00:00+00:00,23883.291015625,23883.291015625,24228.416015625,23733.5,24126.13671875,27753685646
2022-08-17 00:00:00+00:00,23335.998046875,23335.998046875,24407.05859375,23243.353515625,23881.31640625,30931623076
2022-08-18 00:00:00+00:00,23212.73828125,23212.73828125,23563.83203125,23177.6015625,23341.0390625,23747613147
2022-08-19 00:00:00+00:00,20877.552734375,20877.552734375,23213.3125,20868.84765625,23213.3125,40509610260
2022-08-20 00:00:00+00:00,21166.060546875,21166.060546875,21350.806640625,20856.73046875,20872.841796875,27595671000
2022-08-21 00:00:00+00:00,21534.12109375,21534.12109375,21668.845703125,21103.197265625,21160.392578125,23102307723
2022-08-22 00:00:00+00:00,21398.908203125,21398.908203125,21531.462890625,20939.18359375,21531.462890625,31666498758
2022-08-23 00:00:00+00:00,21528.087890625,21528.087890625,21646.203125,20955.138671875,21401.044921875,31878280659
2022-08-24 00:00:00+00:00,21395.01953125,21395.01953125,21783.076171875,21195.005859375,21526.455078125,31962253368
2022-08-25 00:00:00+00:00,21600.904296875,21600.904296875,21789.63671875,21362.44140625,21395.458984375,31028679593
2022-08-26 00:00:00+00:00,20260.01953125,20260.01953125,21804.908203125,20199.482421875,21596.0859375,42326789564
2022-08-27 00:00:00+00:00,20041.73828125,20041.73828125,20340.775390625,19890.5234375,20262.48046875,30116729776
2022-08-28 00:00:00+00:00,19616.814453125,19616.814453125,20139.0546875,19616.814453125,20041.03515625,24366810591
2022-08-29 00:00:00+00:00,20297.994140625,20297.994140625,20357.462890625,19600.78515625,19615.154296875,32637854078
2022-08-30 00:00:00+00:00,19796.80859375,19796.80859375,20542.64453125,19617.640625,20298.611328125,34483360283
2022-08-31 00:00:00+00:00,20049.763671875,20049.763671875,20420.990234375,19799.58203125,19799.58203125,33225232872
2022-09-01 00:00:00+00:00,20127.140625,20127.140625,20198.390625,19653.96875,20050.498046875,30182031010
2022-09-02 00:00:00+00:00,19969.771484375,19969.771484375,20401.568359375,19814.765625,20126.072265625,29123998928
2022-09-03 00:00:00+00:00,19832.087890625,19832.087890625,20037.009765625,19698.35546875,19969.71875,23613051457
2022-09-04 00:00:00+00:00,19986.712890625,19986.712890625,19999.689453125,19636.81640625,19832.470703125,25245861652
2022-09-05 00:00:00+00:00,19812.37109375,19812.37109375,20031.16015625,19673.046875,19988.7890625,28813460025
2022-09-06 00:00:00+00:00,18837.66796875,18837.66796875,20155.26953125,18800.171875,19817.724609375,43403978910
2022-09-07 00:00:00+00:00,19290.32421875,19290.32421875,19427.171875,18644.466796875,18837.68359375,35239757134
2022-09-08 00:00:00+00:00,19329.833984375,19329.833984375,19417.3515625,19076.71484375,19289.94140625,32194477850
2022-09-09 00:00:00+00:00,21381.15234375,21381.15234375,21439.41015625,19310.962890625,19328.140625,48469528171
2022-09-10 00:00:00+00:00,21680.5390625,21680.5390625,21760.275390625,21168.72265625,21376.912109375,36913738894
2022-09-11 00:00:00+00:00,21769.255859375,21769.255859375,21770.552734375,21406.9453125,21678.54296875,34493951963
2022-09-12 00:00:00+00:00,22370.44921875,22370.44921875,22439.181640625,21603.896484375,21770.1484375,50212088965
2022-09-13 00:00:00+00:00,20296.70703125,20296.70703125,22673.8203125,20062.669921875,22371.48046875,51091116622
2022-09-14 00:00:00+00:00,20241.08984375,20241.08984375,20467.201171875,19793.396484375,20184.5546875,37872380889
2022-09-15 00:00:00+00:00,19701.2109375,19701.2109375,20318.166015625,19636.734375,20242.2890625,36389011503
2022-09-16 00:00:00+00:00,19772.583984375,19772.583984375,19870.62890625,19400.076171875,19704.005859375,30123362273
2022-09-17 00:00:00+00:00,20127.576171875,20127.576171875,20162.53125,19777.033203125,19777.033203125,24957448100
2022-09-18 00:00:00+00:00,19419.505859375,19419.505859375,20127.234375,19387.4921875,20127.234375,31254779144
2022-09-19 00:00:00+00:00,19544.12890625,19544.12890625,19639.48046875,18390.318359375,19418.572265625,40177002624
2022-09-20 00:00:00+00:00,18890.7890625,18890.7890625,19602.45703125,18813.455078125,19545.591796875,36791346508
2022-09-21 00:00:00+00:00,18547.400390625,18547.400390625,19674.630859375,18290.314453125,18891.283203125,46363793975
2022-09-22 00:00:00+00:00,19413.55078125,19413.55078125,19456.91015625,18415.591796875,18534.650390625,41135767926
2022-09-23 00:00:00+00:00,19297.638671875,19297.638671875,19464.671875,18617.552734375,19412.400390625,38896078052
2022-09-24 00:00:00+00:00,18937.01171875,18937.01171875,19310.197265625,18861.974609375,19296.990234375,26149643168
2022-09-25 00:00:00+00:00,18802.09765625,18802.09765625,19134.732421875,18696.46875,18936.310546875,23359966112
2022-09-26 00:00:00+00:00,19222.671875,19222.671875,19274.873046875,18721.28515625,18803.900390625,44148798321
2022-09-27 00:00:00+00:00,19110.546875,19110.546875,20338.455078125,18915.66796875,19221.83984375,58571439619
2022-09-28 00:00:00+00:00,19426.720703125,19426.720703125,19688.34375,18553.296875,19104.62109375,53071298734
2022-09-29 00:00:00+00:00,19573.05078125,19573.05078125,19589.265625,18924.353515625,19427.779296875,41037843771
2022-09-30 00:00:00+00:00,19431.7890625,19431.7890625,20109.849609375,19265.662109375,19573.431640625,43975248085
2022-10-01 00:00:00+00:00,19312.095703125,19312.095703125,19471.154296875,19231.08203125,19431.10546875,18719537670
2022-10-02 00:00:00+00:00,19044.107421875,19044.107421875,19370.30859375,18970.62109375,19311.849609375,20765955327
2022-10-03 00:00:00+00:00,19623.580078125,19623.580078125,19653.54296875,19025.2265625,19044.068359375,30484729489
2022-10-04 00:00:00+00:00,20336.84375,20336.84375,20380.34375,19523.83984375,19623.583984375,35887278685
2022-10-05 00:00:00+00:00,20160.716796875,20160.716796875,20343.748046875,19801.80078125,20335.900390625,33223790572
2022-10-06 00:00:00+00:00,19955.443359375,19955.443359375,20408.392578125,19900.087890625,20161.0390625,34711412966
2022-10-07 00:00:00+00:00,19546.849609375,19546.849609375,20041.0859375,19395.79296875,19957.55859375,29227315390
2022-10-08 00:00:00+00:00,19416.568359375,19416.568359375,19601.6953125,19299.4140625,19546.328125,16437423167
2022-10-09 00:00:00+00:00,19446.42578125,19446.42578125,19542.5390625,19349.259765625,19417.478515625,16837262532
2022-10-10 00:00:00+00:00,19141.484375,19141.484375,19515.466796875,19102.978515625,19446.416015625,27425022774
2022-10-11 00:00:00+00:00,19051.41796875,19051.41796875,19241.9609375,18925.603515625,19139.0,28711532910
2022-10-12 00:00:00+00:00,19157.4453125,19157.4453125,19203.19921875,19029.7578125,19052.646484375,24950173846
2022-10-13 00:00:00+00:00,19382.904296875,19382.904296875,19453.328125,18319.822265625,19156.966796875,44219840004
2022-10-14 00:00:00+00:00,19185.65625,19185.65625,19889.146484375,19115.408203125,19382.533203125,38452356727
2022-10-15 00:00:00+00:00,19067.634765625,19067.634765625,19212.541015625,19019.25,19185.4375,16192235532
2022-10-16 00:00:00+00:00,19268.09375,19268.09375,19389.603515625,19068.9140625,19068.9140625,17988916650
2022-10-17 00:00:00+00:00,19550.7578125,19550.7578125,19635.802734375,19173.333984375,19268.5625,27472552998
2022-10-18 00:00:00+00:00,19334.416015625,19334.416015625,19666.994140625,19144.76953125,19550.466796875,30580012344
2022-10-19 00:00:00+00:00,19139.53515625,19139.53515625,19348.416015625,19127.6875,19335.02734375,22425387184
2022-10-20 00:00:00+00:00,19053.740234375,19053.740234375,19315.19921875,18971.458984375,19138.0859375,24493974420
2022-10-21 00:00:00+00:00,19172.46875,19172.46875,19237.384765625,18770.970703125,19053.203125,32459287866
2022-10-22 00:00:00+00:00,19208.189453125,19208.189453125,19248.068359375,19132.244140625,19172.380859375,16104440957
2022-10-23 00:00:00+00:00,19567.0078125,19567.0078125,19646.65234375,19124.197265625,19207.734375,22128794335
2022-10-24 00:00:00+00:00,19345.572265625,19345.572265625,19589.125,19206.32421875,19567.76953125,30202235805
2022-10-25 00:00:00+00:00,20095.857421875,20095.857421875,20348.412109375,19261.447265625,19344.96484375,47761524910
2022-10-26 00:00:00+00:00,20770.44140625,20770.44140625,20938.134765625,20076.1171875,20092.236328125,58895950537
2022-10-27 00:00:00+00:00,20285.8359375,20285.8359375,20854.044921875,20255.373046875,20772.802734375,49625110402
2022-10-28 00:00:00+00:00,20595.3515625,20595.3515625,20724.98046875,20086.068359375,20287.95703125,43994715910
2022-10-29 00:00:00+00:00,20818.4765625,20818.4765625,20988.39453125,20566.484375,20595.103515625,40369840645
2022-10-30 00:00:00+00:00,20635.603515625,20635.603515625,20917.005859375,20547.462890625,20817.982421875,31486345556
